INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
2022-104Y,53610,PAYLOAD,STARLINK-4610,US,2022-08-28,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,104,Y,Y,STARLINK-4610,2022-104Y,53610
2022-104AB,53613,PAYLOAD,STARLINK-4655,US,2022-08-28,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,104,AB,Y,STARLINK-4655,2022-104AB,53613
2022-104AJ,53620,PAYLOAD,STARLINK-4615,US,2022-08-28,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,104,AJ,Y,STARLINK-4615,2022-104AJ,53620
2022-104AM,53623,PAYLOAD,STARLINK-4573,US,2022-08-28,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,104,AM,Y,STARLINK-4573,2022-104AM,53623
2022-104AR,53627,PAYLOAD,STARLINK-4595,US,2022-08-28,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,104,AR,Y,STARLINK-4595,2022-104AR,53627
2022-104BA,53636,PAYLOAD,STARLINK-4586,US,2022-08-28,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,104,BA,Y,STARLINK-4586,2022-104BA,53636
2022-105T,53665,PAYLOAD,STARLINK-4334,US,2022-08-31,AFWTR,,95.92,97.66,565,561,,,0,LARGE,8270,2022,105,T,Y,STARLINK-4334,2022-105T,53665
2022-105Y,53670,PAYLOAD,STARLINK-4459,US,2022-08-31,AFWTR,,95.92,97.65,565,561,,,0,LARGE,8270,2022,105,Y,Y,STARLINK-4459,2022-105Y,53670
2022-105AF,53677,PAYLOAD,STARLINK-4579,US,2022-08-31,AFWTR,,95.92,97.65,564,562,,,0,LARGE,8270,2022,105,AF,Y,STARLINK-4579,2022-105AF,53677
2022-105AJ,53680,PAYLOAD,STARLINK-4630,US,2022-08-31,AFWTR,,95.92,97.65,564,562,,,0,LARGE,8270,2022,105,AJ,Y,STARLINK-4630,2022-105AJ,53680
2022-105AK,53681,PAYLOAD,STARLINK-4424,US,2022-08-31,AFWTR,,95.92,97.65,564,562,,,0,LARGE,8270,2022,105,AK,Y,STARLINK-4424,2022-105AK,53681
2022-107B,53701,PAYLOAD,STARLINK-4711,US,2022-09-05,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,107,B,Y,STARLINK-4711,2022-107B,53701
2022-107F,53705,PAYLOAD,STARLINK-4717,US,2022-09-05,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,107,F,Y,STARLINK-4717,2022-107F,53705
2022-107P,53713,PAYLOAD,STARLINK-4698,US,2022-09-05,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,107,P,Y,STARLINK-4698,2022-107P,53713
2022-107R,53715,PAYLOAD,STARLINK-4686,US,2022-09-05,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,107,R,Y,STARLINK-4686,2022-107R,53715
2022-107W,53720,PAYLOAD,STARLINK-4642,US,2022-09-05,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,107,W,Y,STARLINK-4642,2022-107W,53720
2022-107AD,53727,PAYLOAD,STARLINK-4701,US,2022-09-05,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,107,AD,Y,STARLINK-4701,2022-107AD,53727
2022-107AM,53735,PAYLOAD,STARLINK-4618,US,2022-09-05,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,107,AM,Y,STARLINK-4618,2022-107AM,53735
2022-109D,53763,PAYLOAD,YAOGAN-35 05C,PRC,2022-09-06,XSC,,94.55,35.0,502,492,,,0,LARGE,8270,2022,109,D,Y,YAOGAN-35 05C,2022-109D,53763
2022-111K,53782,PAYLOAD,STARLINK-4679,US,2022-09-11,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,111,K,Y,STARLINK-4679,2022-111K,53782
2022-111Y,53795,PAYLOAD,STARLINK-4742,US,2022-09-11,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,111,Y,Y,STARLINK-4742,2022-111Y,53795
2022-114G,53824,PAYLOAD,STARLINK-4757,US,2022-09-19,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,114,G,Y,STARLINK-4757,2022-114G,53824
2022-114H,53825,PAYLOAD,STARLINK-4751,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,114,H,Y,STARLINK-4751,2022-114H,53825
2022-114N,53830,PAYLOAD,STARLINK-4761,US,2022-09-19,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,114,N,Y,STARLINK-4761,2022-114N,53830
2022-114Q,53832,PAYLOAD,STARLINK-4747,US,2022-09-19,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,114,Q,Y,STARLINK-4747,2022-114Q,53832
2022-114R,53833,PAYLOAD,STARLINK-4771,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,114,R,Y,STARLINK-4771,2022-114R,53833
2022-114W,53838,PAYLOAD,STARLINK-4773,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,114,W,Y,STARLINK-4773,2022-114W,53838
2022-114X,53839,PAYLOAD,STARLINK-4784,US,2022-09-19,AFETR,,95.44,53.22,541,538,,,0,LARGE,8270,2022,114,X,Y,STARLINK-4784,2022-114X,53839
2022-114AB,53843,PAYLOAD,STARLINK-4769,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,114,AB,Y,STARLINK-4769,2022-114AB,53843
2022-114AC,53844,PAYLOAD,STARLINK-4745,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,114,AC,Y,STARLINK-4745,2022-114AC,53844
2022-114AF,53847,PAYLOAD,STARLINK-4777,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,114,AF,Y,STARLINK-4777,2022-114AF,53847
2022-115A,53877,PAYLOAD,YUNHAI 1-03,PRC,2022-09-20,JSC,,100.5,98.5,783,781,,,0,LARGE,8270,2022,115,A,Y,YUNHAI 1-03,2022-115A,53877
2022-119D,53889,PAYLOAD,STARLINK-5031,US,2022-09-24,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,119,D,Y,STARLINK-5031,2022-119D,53889
2022-119L,53896,PAYLOAD,STARLINK-5037,US,2022-09-24,AFETR,,95.44,53.22,541,539,,,0,LARGE,8270,2022,119,L,Y,STARLINK-5037,2022-119L,53896
